Wavelength (micron), Reflectance
9.8199999e-001,-1.2300000e+034
9.8299998e-001,-1.2300000e+034
9.8400003e-001,-1.2300000e+034
9.8500001e-001,-1.2300000e+034
9.8600000e-001,-1.2300000e+034
9.8699999e-001,-1.2300000e+034
9.8799998e-001,-1.2300000e+034
9.8900002e-001,-1.2300000e+034
9.9000001e-001,-1.2300000e+034
9.9100000e-001,-1.2300000e+034
9.9199998e-001,-1.2300000e+034
9.9299997e-001,-1.2300000e+034
9.9400002e-001,-1.2300000e+034
9.9500000e-001,-1.2300000e+034
9.9599999e-001,-1.2300000e+034
9.9699998e-001,-1.2300000e+034
9.9800003e-001,-1.2300000e+034
9.9900001e-001,-1.2300000e+034
1.0000000e+000,-1.2300000e+034
1.0010000e+000,-1.2300000e+034
1.0020000e+000,-1.2300000e+034
1.0030000e+000,-1.2300000e+034
1.0039999e+000,-1.2300000e+034
1.0050000e+000, 4.6221173e-001
1.0060000e+000, 4.6259350e-001
1.0070000e+000, 4.6320567e-001
1.0080000e+000, 4.6380043e-001
1.0089999e+000, 4.6418193e-001
1.0100000e+000, 4.6435735e-001
1.0110000e+000, 4.6438324e-001
1.0120000e+000, 4.6431768e-001
1.0130000e+000, 4.6421903e-001
1.0140001e+000, 4.6414444e-001
1.0150000e+000, 4.6415237e-001
1.0160000e+000, 4.6427947e-001
1.0170000e+000, 4.6451238e-001
1.0180000e+000, 4.6483251e-001
1.0190001e+000, 4.6520594e-001
1.0200000e+000, 4.6556321e-001
1.0210000e+000, 4.6583176e-001
1.0220000e+000, 4.6598119e-001
1.0230000e+000, 4.6607366e-001
1.0240000e+000, 4.6618521e-001
1.0250000e+000, 4.6634749e-001
1.0260000e+000, 4.6649420e-001
1.0270000e+000, 4.6654603e-001
1.0280000e+000, 4.6647534e-001
1.0290000e+000, 4.6636757e-001
1.0300000e+000, 4.6632475e-001
1.0310000e+000, 4.6640283e-001
1.0319999e+000, 4.6655554e-001
1.0330000e+000, 4.6672294e-001
1.0340000e+000, 4.6686661e-001
1.0350000e+000, 4.6699560e-001
1.0360000e+000, 4.6712664e-001
1.0369999e+000, 4.6726623e-001
1.0380000e+000, 4.6740130e-001
1.0390000e+000, 4.6751601e-001
1.0400000e+000, 4.6759596e-001
1.0410000e+000, 4.6763232e-001
1.0420001e+000, 4.6761504e-001
1.0430000e+000, 4.6754843e-001
1.0440000e+000, 4.6746290e-001
1.0450000e+000, 4.6739465e-001
1.0460000e+000, 4.6736801e-001
1.0470001e+000, 4.6738687e-001
1.0480000e+000, 4.6745169e-001
1.0490000e+000, 4.6754718e-001
1.0500000e+000, 4.6762395e-001
1.0510000e+000, 4.6762645e-001
1.0520000e+000, 4.6753499e-001
1.0530000e+000, 4.6740514e-001
1.0540000e+000, 4.6730426e-001
1.0549999e+000, 4.6727207e-001
1.0560000e+000, 4.6729118e-001
1.0570000e+000, 4.6733612e-001
1.0580000e+000, 4.6738422e-001
1.0590000e+000, 4.6742168e-001
1.0599999e+000, 4.6743426e-001
1.0610000e+000, 4.6741703e-001
1.0620000e+000, 4.6738774e-001
1.0630000e+000, 4.6736544e-001
1.0640000e+000, 4.6736088e-001
1.0650001e+000, 4.6736747e-001
1.0660000e+000, 4.6737486e-001
