Wavelength (micron), Reflectance
9.0399998e-001, 1.9850032e-002
9.1399997e-001, 1.9834306e-002
9.2399997e-001, 1.9806849e-002
9.3299997e-001, 1.9779766e-002
9.4099998e-001, 1.9759480e-002
9.4900000e-001, 1.9747699e-002
9.5700002e-001, 1.9747242e-002
9.6399999e-001, 1.9749627e-002
9.6999997e-001, 1.9747062e-002
9.7599995e-001, 1.9735960e-002
9.8199993e-001, 1.9717529e-002
9.8799998e-001, 1.9694282e-002
9.9400002e-001, 1.9668721e-002
1.0000000e+000, 1.9643357e-002
1.0060000e+000, 1.9620292e-002
1.0120000e+000, 1.9599995e-002
1.0180000e+000, 1.9582529e-002
1.0235000e+000, 1.9569062e-002
1.0285000e+000, 1.9558970e-002
1.0335000e+000, 1.9550966e-002
1.0385000e+000, 1.9545086e-002
1.0434999e+000, 1.9541368e-002
1.0484999e+000, 1.9539848e-002
1.0534999e+000, 1.9540343e-002
1.0584999e+000, 1.9540437e-002
1.0634999e+000, 1.9536652e-002
1.0684999e+000, 1.9528331e-002
1.0735000e+000, 1.9516477e-002
1.0785000e+000, 1.9502124e-002
1.0835000e+000, 1.9486293e-002
1.0885000e+000, 1.9470017e-002
1.0935000e+000, 1.9454321e-002
1.0985000e+000, 1.9440234e-002
1.1035000e+000, 1.9428700e-002
1.1085000e+000, 1.9419776e-002
1.1135000e+000, 1.9413006e-002
1.1185000e+000, 1.9407915e-002
1.1235000e+000, 1.9404044e-002
1.1285000e+000, 1.9400924e-002
1.1335000e+000, 1.9398088e-002
1.1385000e+000, 1.9395065e-002
1.1435000e+000, 1.9391391e-002
1.1485000e+000, 1.9386603e-002
1.1535000e+000, 1.9380284e-002
1.1585000e+000, 1.9372674e-002
1.1635000e+000, 1.9364368e-002
1.1684999e+000, 1.9355970e-002
1.1735001e+000, 1.9348087e-002
1.1785001e+000, 1.9341325e-002
1.1835001e+000, 1.9336293e-002
1.1885000e+000, 1.9333592e-002
1.1935000e+000, 1.9333560e-002
1.1985000e+000, 1.9333800e-002
1.2035000e+000, 1.9330578e-002
1.2085000e+000, 1.9323122e-002
1.2135000e+000, 1.9312415e-002
1.2185000e+000, 1.9299462e-002
1.2235000e+000, 1.9285275e-002
1.2285000e+000, 1.9270858e-002
1.2335000e+000, 1.9257218e-002
1.2385000e+000, 1.9245362e-002
1.2435000e+000, 1.9236296e-002
1.2485000e+000, 1.9231033e-002
1.2535000e+000, 1.9230174e-002
1.2585000e+000, 1.9230222e-002
1.2635000e+000, 1.9226706e-002
1.2685000e+000, 1.9219453e-002
1.2735001e+000, 1.9209085e-002
1.2785001e+000, 1.9196227e-002
1.2835001e+000, 1.9181510e-002
1.2885001e+000, 1.9165555e-002
1.2935001e+000, 1.9148989e-002
