wavelength (micron), reflectivity
1.512000000000000011e+00,3.003966350000000229e-01
1.512999999999999901e+00,3.008461660000000260e-01
1.514000000000000012e+00,3.013017110000000276e-01
1.514999999999999902e+00,3.017740050000000118e-01
1.516000000000000014e+00,3.022308879999999753e-01
1.516999999999999904e+00,3.027108370000000104e-01
1.518000000000000016e+00,3.031929139999999800e-01
1.518999999999999906e+00,3.036509330000000118e-01
1.520000000000000018e+00,3.041051989999999927e-01
1.520999999999999908e+00,3.045258060000000100e-01
1.522000000000000020e+00,3.049341329999999961e-01
1.522999999999999909e+00,3.053532369999999996e-01
1.524000000000000021e+00,3.057601850000000177e-01
1.524999999999999911e+00,3.061549080000000034e-01
1.526000000000000023e+00,3.065206369999999847e-01
1.526999999999999913e+00,3.068635690000000027e-01
1.528000000000000025e+00,3.072144920000000057e-01
1.528999999999999915e+00,3.075615560000000137e-01
1.530000000000000027e+00,3.078924109999999770e-01
1.530999999999999917e+00,3.081971259999999879e-01
1.532000000000000028e+00,3.084636869999999864e-01
1.532999999999999918e+00,3.086935760000000251e-01
1.534000000000000030e+00,3.089008950000000087e-01
1.534999999999999920e+00,3.091179379999999810e-01
1.536000000000000032e+00,3.093226319999999863e-01
1.536999999999999922e+00,3.095061869999999882e-01
1.538000000000000034e+00,3.096980619999999962e-01
1.538999999999999924e+00,3.098703320000000261e-01
1.540000000000000036e+00,3.100494129999999959e-01
1.540999999999999925e+00,3.102243410000000146e-01
1.542000000000000037e+00,3.103663640000000057e-01
1.542999999999999927e+00,3.105234570000000027e-01
1.544000000000000039e+00,3.106889449999999941e-01
1.544999999999999929e+00,3.108472760000000057e-01
1.546000000000000041e+00,3.110143069999999899e-01
1.546999999999999931e+00,3.111993239999999994e-01
1.548000000000000043e+00,3.113506509999999783e-01
1.548999999999999932e+00,3.114837129999999954e-01
1.550000000000000044e+00,3.116342409999999785e-01
1.550999999999999934e+00,3.117610989999999860e-01
1.552000000000000046e+00,3.118655869999999997e-01
1.552999999999999936e+00,3.119586590000000270e-01
1.554000000000000048e+00,3.120735339999999858e-01
1.554999999999999938e+00,3.121846569999999765e-01
1.556000000000000050e+00,3.122850670000000273e-01
1.556999999999999940e+00,3.124184959999999900e-01
1.558000000000000052e+00,3.125331969999999848e-01
1.558999999999999941e+00,3.126156829999999776e-01
1.560000000000000053e+00,3.127224869999999934e-01
1.560999999999999943e+00,3.128375070000000147e-01
1.562000000000000055e+00,3.129639819999999739e-01
1.562999999999999945e+00,3.131149260000000156e-01
1.564000000000000057e+00,3.132389110000000088e-01
1.564999999999999947e+00,3.133639650000000221e-01
1.566000000000000059e+00,3.134804489999999944e-01
1.566999999999999948e+00,3.135533420000000127e-01
1.568000000000000060e+00,3.136734469999999941e-01
1.568999999999999950e+00,3.138297660000000100e-01
1.570000000000000062e+00,3.139597490000000102e-01
1.570999999999999952e+00,3.140893240000000031e-01
1.572000000000000064e+00,3.142351569999999872e-01
1.572999999999999954e+00,3.143712790000000035e-01
1.574000000000000066e+00,3.145260690000000192e-01
1.574999999999999956e+00,3.147095010000000026e-01
1.576000000000000068e+00,3.148976629999999943e-01
1.576999999999999957e+00,3.150877160000000177e-01
1.578000000000000069e+00,3.152795910000000257e-01
1.578999999999999959e+00,3.155203460000000071e-01
1.580000000000000071e+00,3.157743900000000159e-01
1.580999999999999961e+00,3.160428630000000072e-01
1.582000000000000073e+00,3.163166099999999981e-01
1.582999999999999963e+00,3.165964139999999927e-01
1.584000000000000075e+00,3.168889309999999848e-01
1.584999999999999964e+00,3.171935080000000129e-01
1.586000000000000076e+00,3.175335300000000083e-01
1.586999999999999966e+00,3.178904339999999995e-01
1.588000000000000078e+00,3.182486809999999777e-01
1.588999999999999968e+00,3.186323480000000097e-01
1.590000000000000080e+00,3.190529169999999914e-01
1.590999999999999970e+00,3.194927459999999941e-01
1.592000000000000082e+00,3.199449149999999964e-01
1.592999999999999972e+00,3.204184119999999858e-01
1.594000000000000083e+00,3.209030399999999728e-01
1.594999999999999973e+00,3.213881670000000024e-01
1.596000000000000085e+00,3.218805049999999834e-01
1.596999999999999975e+00,3.223956270000000179e-01
1.598000000000000087e+00,3.229190399999999905e-01
1.598999999999999977e+00,3.234302780000000155e-01
1.600000000000000089e+00,3.239792249999999818e-01
1.600999999999999979e+00,3.245514569999999877e-01
1.602000000000000091e+00,3.250974660000000016e-01
1.602999999999999980e+00,3.256622550000000116e-01
1.604000000000000092e+00,3.262425800000000042e-01
1.604999999999999982e+00,3.268077329999999892e-01
1.606000000000000094e+00,3.273833569999999860e-01
1.606999999999999984e+00,3.279983100000000151e-01
1.608000000000000096e+00,3.286067480000000041e-01
1.608999999999999986e+00,3.291824910000000215e-01
1.610000000000000098e+00,3.297556569999999798e-01
1.610999999999999988e+00,3.302987809999999858e-01
1.612000000000000099e+00,3.308492909999999898e-01
1.612999999999999989e+00,3.314454729999999905e-01
1.614000000000000101e+00,3.320471779999999984e-01
1.614999999999999991e+00,3.326736639999999801e-01
1.616000000000000103e+00,3.332968430000000093e-01
1.616999999999999993e+00,3.338721179999999955e-01
1.618000000000000105e+00,3.344320539999999786e-01
1.618999999999999995e+00,3.349914379999999747e-01
1.620000000000000107e+00,3.355456800000000128e-01
1.620999999999999996e+00,3.360910699999999918e-01
1.622000000000000108e+00,3.366447280000000042e-01
1.622999999999999998e+00,3.371928490000000167e-01
1.624000000000000110e+00,3.377201360000000041e-01
1.625000000000000000e+00,3.382511550000000256e-01
1.625999999999999890e+00,3.387825389999999937e-01
1.627000000000000002e+00,3.392939159999999732e-01
1.627999999999999892e+00,3.397873439999999912e-01
1.629000000000000004e+00,3.402933590000000175e-01
1.629999999999999893e+00,3.408053569999999755e-01
1.631000000000000005e+00,3.413113139999999768e-01
1.631999999999999895e+00,3.418253629999999932e-01
1.633000000000000007e+00,3.423153919999999961e-01
1.633999999999999897e+00,3.427623599999999882e-01
1.635000000000000009e+00,3.432141400000000009e-01
1.635999999999999899e+00,3.436649990000000265e-01
1.637000000000000011e+00,3.440976290000000160e-01
1.637999999999999901e+00,3.445293429999999879e-01
1.639000000000000012e+00,3.449338530000000125e-01
1.639999999999999902e+00,3.453255590000000042e-01
1.641000000000000014e+00,3.457206509999999899e-01
1.641999999999999904e+00,3.460997820000000225e-01
1.643000000000000016e+00,3.464557269999999911e-01
1.643999999999999906e+00,3.467591950000000200e-01
1.645000000000000018e+00,3.470049909999999849e-01
1.645999999999999908e+00,3.472432939999999801e-01
1.647000000000000020e+00,3.475052100000000088e-01
1.647999999999999909e+00,3.477675809999999923e-01
1.649000000000000021e+00,3.480243319999999918e-01
1.649999999999999911e+00,3.482729270000000099e-01
1.651000000000000023e+00,3.484561829999999749e-01
1.651999999999999913e+00,3.486118169999999905e-01
1.653000000000000025e+00,3.487992059999999728e-01
1.653999999999999915e+00,3.489275980000000055e-01
1.655000000000000027e+00,3.490099460000000153e-01
1.655999999999999917e+00,3.491104819999999997e-01
1.657000000000000028e+00,3.491516510000000073e-01
1.657999999999999918e+00,3.491525890000000132e-01
1.659000000000000030e+00,3.491439350000000164e-01
1.659999999999999920e+00,3.490971230000000092e-01
1.661000000000000032e+00,3.490255740000000051e-01
1.661999999999999922e+00,3.489360470000000269e-01
1.663000000000000034e+00,3.488717900000000149e-01
1.663999999999999924e+00,3.488039239999999874e-01
1.665000000000000036e+00,3.487023830000000046e-01
1.665999999999999925e+00,3.486115260000000049e-01
1.667000000000000037e+00,3.485073659999999851e-01
1.667999999999999927e+00,3.483630990000000094e-01
1.669000000000000039e+00,3.481947770000000109e-01
1.669999999999999929e+00,3.480117529999999793e-01
1.671000000000000041e+00,3.478051120000000274e-01
1.671999999999999931e+00,3.475761410000000051e-01
1.673000000000000043e+00,3.473751749999999805e-01
1.673999999999999932e+00,3.470791690000000207e-01
1.675000000000000044e+00,3.467303400000000257e-01
1.675999999999999934e+00,3.463209509999999880e-01
1.677000000000000046e+00,3.458014489999999830e-01
1.677999999999999936e+00,3.452922689999999850e-01
1.679000000000000048e+00,3.447761650000000233e-01
1.679999999999999938e+00,3.441934970000000149e-01
1.681000000000000050e+00,3.435693309999999778e-01
1.681999999999999940e+00,3.429218039999999967e-01
1.683000000000000052e+00,3.422059920000000144e-01
1.683999999999999941e+00,3.414755460000000187e-01
1.685000000000000053e+00,3.407115439999999773e-01
1.685999999999999943e+00,3.399574499999999944e-01
1.687000000000000055e+00,3.391766039999999927e-01
1.687999999999999945e+00,3.384069989999999861e-01
1.689000000000000057e+00,3.376352790000000104e-01
1.689999999999999947e+00,3.368908279999999755e-01
1.691000000000000059e+00,3.361566999999999750e-01
1.691999999999999948e+00,3.354296560000000205e-01
1.693000000000000060e+00,3.347045550000000147e-01
1.693999999999999950e+00,3.340372240000000215e-01
1.695000000000000062e+00,3.333907500000000135e-01
1.695999999999999952e+00,3.327718880000000157e-01
1.697000000000000064e+00,3.322196399999999827e-01
1.697999999999999954e+00,3.316594660000000139e-01
1.699000000000000066e+00,3.310816320000000146e-01
1.699999999999999956e+00,3.305668489999999959e-01
1.701000000000000068e+00,3.301010160000000249e-01
1.701999999999999957e+00,3.296430599999999878e-01
1.703000000000000069e+00,3.292185639999999913e-01
1.703999999999999959e+00,3.288180869999999811e-01
1.705000000000000071e+00,3.284318809999999811e-01
1.705999999999999961e+00,3.280688179999999843e-01
1.707000000000000073e+00,3.277625889999999931e-01
1.707999999999999963e+00,3.274220350000000002e-01
1.709000000000000075e+00,3.270928880000000261e-01
1.709999999999999964e+00,3.267297499999999855e-01
1.711000000000000076e+00,3.263518690000000166e-01
1.711999999999999966e+00,3.259420250000000241e-01
1.713000000000000078e+00,3.254820939999999996e-01
1.713999999999999968e+00,3.250648760000000026e-01
1.715000000000000080e+00,3.246522459999999777e-01
1.715999999999999970e+00,3.242283599999999932e-01
1.717000000000000082e+00,3.238098090000000040e-01
1.717999999999999972e+00,3.233964730000000176e-01
1.719000000000000083e+00,3.229610880000000073e-01
1.719999999999999973e+00,3.225587830000000156e-01
1.721000000000000085e+00,3.221784990000000071e-01
1.721999999999999975e+00,3.218275829999999726e-01
1.723000000000000087e+00,3.214883620000000275e-01
1.723999999999999977e+00,3.211744040000000244e-01
1.725000000000000089e+00,3.209062340000000124e-01
1.725999999999999979e+00,3.206205990000000061e-01
1.727000000000000091e+00,3.203144669999999916e-01
1.727999999999999980e+00,3.201039090000000198e-01
1.729000000000000092e+00,3.199125139999999812e-01
1.729999999999999982e+00,3.198343869999999978e-01
1.731000000000000094e+00,3.198296099999999864e-01
1.731999999999999984e+00,3.198212679999999919e-01
1.733000000000000096e+00,3.198456880000000169e-01
1.733999999999999986e+00,3.199627769999999760e-01
1.735000000000000098e+00,3.200759570000000220e-01
1.735999999999999988e+00,3.202566390000000096e-01
1.737000000000000099e+00,3.203908100000000259e-01
1.737999999999999989e+00,3.204878500000000185e-01
1.739000000000000101e+00,3.205535649999999848e-01
1.739999999999999991e+00,3.205960010000000193e-01
1.741000000000000103e+00,3.206125220000000109e-01
1.741999999999999993e+00,3.205946069999999759e-01
1.743000000000000105e+00,3.205482849999999884e-01
1.743999999999999995e+00,3.204638949999999986e-01
1.745000000000000107e+00,3.203780279999999814e-01
1.745999999999999996e+00,3.202743379999999918e-01
1.747000000000000108e+00,3.201437380000000110e-01
1.747999999999999998e+00,3.200034609999999891e-01
1.749000000000000110e+00,3.198422189999999832e-01
1.750000000000000000e+00,3.196183269999999799e-01
1.750999999999999890e+00,3.194385149999999784e-01
1.752000000000000002e+00,3.192887770000000236e-01
1.752999999999999892e+00,3.191052629999999724e-01
1.754000000000000004e+00,3.189065819999999940e-01
1.754999999999999893e+00,3.187337190000000264e-01
1.756000000000000005e+00,3.185594780000000070e-01
1.756999999999999895e+00,3.183724989999999755e-01
1.758000000000000007e+00,3.182048439999999867e-01
1.758999999999999897e+00,3.180293100000000095e-01
1.760000000000000009e+00,3.177924380000000104e-01
1.760999999999999899e+00,3.176474140000000168e-01
1.762000000000000011e+00,3.175545109999999838e-01
1.762999999999999901e+00,3.174735839999999754e-01
1.764000000000000012e+00,3.174288200000000004e-01
1.764999999999999902e+00,3.174166769999999804e-01
1.766000000000000014e+00,3.174133949999999871e-01
1.766999999999999904e+00,3.174818879999999899e-01
1.768000000000000016e+00,3.176113720000000029e-01
1.768999999999999906e+00,3.177633979999999747e-01
1.770000000000000018e+00,3.179808109999999743e-01
1.770999999999999908e+00,3.181659989999999771e-01
1.772000000000000020e+00,3.183853059999999791e-01
1.772999999999999909e+00,3.185299129999999979e-01
1.774000000000000021e+00,3.186275239999999953e-01
1.774999999999999911e+00,3.187309190000000014e-01
1.776000000000000023e+00,3.188763250000000160e-01
1.776999999999999913e+00,3.190977919999999912e-01
1.778000000000000025e+00,3.193340279999999920e-01
1.778999999999999915e+00,3.195007550000000252e-01
1.780000000000000027e+00,3.196960360000000168e-01
1.780999999999999917e+00,3.198605460000000233e-01
1.782000000000000028e+00,3.200459319999999774e-01
1.782999999999999918e+00,3.202798239999999907e-01
1.784000000000000030e+00,3.205036410000000058e-01
1.784999999999999920e+00,3.207036839999999889e-01
1.786000000000000032e+00,3.209424759999999766e-01
1.786999999999999922e+00,3.212267120000000253e-01
1.788000000000000034e+00,3.214843800000000140e-01
1.788999999999999924e+00,3.217370290000000077e-01
1.790000000000000036e+00,3.220079949999999913e-01
1.790999999999999925e+00,3.222625889999999882e-01
1.792000000000000037e+00,3.225540920000000145e-01
1.792999999999999927e+00,3.228853010000000134e-01
1.794000000000000039e+00,3.232182920000000181e-01
1.794999999999999929e+00,3.235667970000000171e-01
1.796000000000000041e+00,3.239117690000000160e-01
1.796999999999999931e+00,3.242572220000000116e-01
1.798000000000000043e+00,3.246151369999999980e-01
1.798999999999999932e+00,3.249946300000000066e-01
1.800000000000000044e+00,3.253532370000000173e-01
1.800999999999999934e+00,3.257118439999999726e-01
1.802000000000000046e+00,3.260654490000000072e-01
1.802999999999999936e+00,3.264105070000000164e-01
1.804000000000000048e+00,3.267459039999999759e-01
1.804999999999999938e+00,3.271665930000000055e-01
1.806000000000000050e+00,3.275841139999999818e-01
1.806999999999999940e+00,3.278989010000000204e-01
1.808000000000000052e+00,3.282547840000000217e-01
1.808999999999999941e+00,3.286118920000000165e-01
1.810000000000000053e+00,3.289877529999999939e-01
1.810999999999999943e+00,3.293190040000000263e-01
1.812000000000000055e+00,3.296389459999999882e-01
1.812999999999999945e+00,3.299706709999999932e-01
1.814000000000000057e+00,3.302648630000000196e-01
1.814999999999999947e+00,3.305618009999999884e-01
1.816000000000000059e+00,3.308831219999999740e-01
1.816999999999999948e+00,3.311594469999999957e-01
1.818000000000000060e+00,3.314645900000000034e-01
1.818999999999999950e+00,3.317806400000000155e-01
1.820000000000000062e+00,3.320913090000000012e-01
1.820999999999999952e+00,3.324007230000000090e-01
1.822000000000000064e+00,3.327259149999999832e-01
1.822999999999999954e+00,3.330581630000000182e-01
1.824000000000000066e+00,3.333604929999999800e-01
1.824999999999999956e+00,3.336959079999999855e-01
1.826000000000000068e+00,3.340914609999999785e-01
1.826999999999999957e+00,3.344245359999999945e-01
1.828000000000000069e+00,3.347296249999999751e-01
1.828999999999999959e+00,3.350606959999999912e-01
1.830000000000000071e+00,3.353468969999999771e-01
1.830999999999999961e+00,3.356876449999999790e-01
1.832000000000000073e+00,3.360545859999999885e-01
1.832999999999999963e+00,3.365004059999999741e-01
1.834000000000000075e+00,3.368962380000000145e-01
1.834999999999999964e+00,3.373244710000000146e-01
1.836000000000000076e+00,3.377434730000000163e-01
1.836999999999999966e+00,3.380926479999999956e-01
1.838000000000000078e+00,3.384511139999999974e-01
1.838999999999999968e+00,3.388029880000000271e-01
1.840000000000000080e+00,3.391780189999999973e-01
1.840999999999999970e+00,3.395530179999999842e-01
1.842000000000000082e+00,3.399473080000000036e-01
1.842999999999999972e+00,3.403219259999999968e-01
1.844000000000000083e+00,3.406876309999999908e-01
1.844999999999999973e+00,3.410258489999999920e-01
1.846000000000000085e+00,3.413181290000000256e-01
1.846999999999999975e+00,3.415865849999999981e-01
1.848000000000000087e+00,3.418378819999999818e-01
1.848999999999999977e+00,3.420124230000000098e-01
1.850000000000000089e+00,3.421257589999999738e-01
1.850999999999999979e+00,3.422064009999999934e-01
1.852000000000000091e+00,3.422443270000000148e-01
1.852999999999999980e+00,3.422402319999999776e-01
1.854000000000000092e+00,3.422071360000000229e-01
1.854999999999999982e+00,3.421047890000000202e-01
1.856000000000000094e+00,3.419674560000000030e-01
1.856999999999999984e+00,3.418188790000000199e-01
1.858000000000000096e+00,3.416162440000000133e-01
1.858999999999999986e+00,3.413554209999999922e-01
1.860000000000000098e+00,3.410606609999999872e-01
1.860999999999999988e+00,3.406818759999999946e-01
1.862000000000000099e+00,3.402158610000000083e-01
1.862999999999999989e+00,3.396559789999999968e-01
1.864000000000000101e+00,3.391165789999999736e-01
1.864999999999999991e+00,3.384946260000000207e-01
1.866000000000000103e+00,3.377679510000000107e-01
1.866999999999999993e+00,3.370133029999999863e-01
1.868000000000000105e+00,3.361162939999999821e-01
1.868999999999999995e+00,3.351451870000000111e-01
1.870000000000000107e+00,3.340689689999999934e-01
1.870999999999999996e+00,3.328517460000000039e-01
1.872000000000000108e+00,3.315410679999999943e-01
1.872999999999999998e+00,3.301770179999999888e-01
1.874000000000000110e+00,3.286483840000000156e-01
1.875000000000000000e+00,3.270161380000000118e-01
1.875999999999999890e+00,3.253074499999999980e-01
1.877000000000000002e+00,3.234255189999999947e-01
1.877999999999999892e+00,3.214758240000000211e-01
1.879000000000000004e+00,3.194105959999999911e-01
1.879999999999999893e+00,3.171546140000000014e-01
1.881000000000000005e+00,3.148029620000000195e-01
1.881999999999999895e+00,3.122160840000000048e-01
1.883000000000000007e+00,3.094971530000000248e-01
1.883999999999999897e+00,3.066040529999999875e-01
1.885000000000000009e+00,3.035624279999999953e-01
1.885999999999999899e+00,3.002528090000000094e-01
1.887000000000000011e+00,2.968307330000000133e-01
1.887999999999999901e+00,2.931702480000000222e-01
1.889000000000000012e+00,2.892987049999999893e-01
1.889999999999999902e+00,2.853841690000000209e-01
1.891000000000000014e+00,2.813124739999999790e-01
1.891999999999999904e+00,2.772191239999999834e-01
1.893000000000000016e+00,2.730526659999999994e-01
1.893999999999999906e+00,2.688210360000000132e-01
1.895000000000000018e+00,2.644388060000000262e-01
1.895999999999999908e+00,2.601125040000000221e-01
1.897000000000000020e+00,2.557008060000000027e-01
1.897999999999999909e+00,2.512290420000000135e-01
1.899000000000000021e+00,2.469101449999999975e-01
1.899999999999999911e+00,2.425948860000000096e-01
1.901000000000000023e+00,2.383204929999999944e-01
1.901999999999999913e+00,2.341855069999999872e-01
1.903000000000000025e+00,2.301271119999999948e-01
1.903999999999999915e+00,2.261347250000000086e-01
1.905000000000000027e+00,2.223703740000000095e-01
1.905999999999999917e+00,2.187377970000000116e-01
1.907000000000000028e+00,2.153675820000000019e-01
1.907999999999999918e+00,2.122518660000000112e-01
1.909000000000000030e+00,2.092763019999999974e-01
1.909999999999999920e+00,2.065115600000000107e-01
1.911000000000000032e+00,2.039304560000000099e-01
1.911999999999999922e+00,2.014719189999999993e-01
1.913000000000000034e+00,1.991814719999999983e-01
1.913999999999999924e+00,1.970191320000000135e-01
1.915000000000000036e+00,1.949700480000000069e-01
1.915999999999999925e+00,1.931040800000000113e-01
1.917000000000000037e+00,1.914186559999999926e-01
1.917999999999999927e+00,1.898108000000000017e-01
1.919000000000000039e+00,1.883196229999999916e-01
1.919999999999999929e+00,1.870307200000000114e-01
1.921000000000000041e+00,1.858077909999999999e-01
1.921999999999999931e+00,1.846864890000000092e-01
1.923000000000000043e+00,1.837461220000000117e-01
1.923999999999999932e+00,1.829012929999999926e-01
1.925000000000000044e+00,1.821666160000000034e-01
1.925999999999999934e+00,1.815429249999999939e-01
1.927000000000000046e+00,1.810319840000000069e-01
1.927999999999999936e+00,1.806519530000000040e-01
1.929000000000000048e+00,1.803311149999999863e-01
1.929999999999999938e+00,1.800893709999999981e-01
1.931000000000000050e+00,1.799597330000000106e-01
1.931999999999999940e+00,1.799327980000000049e-01
1.933000000000000052e+00,1.799692599999999920e-01
1.933999999999999941e+00,1.800855369999999900e-01
1.935000000000000053e+00,1.803188310000000127e-01
1.935999999999999943e+00,1.806045830000000130e-01
1.937000000000000055e+00,1.809215349999999944e-01
1.937999999999999945e+00,1.813247520000000057e-01
1.939000000000000057e+00,1.818233569999999910e-01
1.939999999999999947e+00,1.823548289999999961e-01
1.941000000000000059e+00,1.829562289999999980e-01
1.941999999999999948e+00,1.835899950000000058e-01
1.943000000000000060e+00,1.842766670000000051e-01
1.943999999999999950e+00,1.849883230000000101e-01
1.945000000000000062e+00,1.857432230000000128e-01
1.945999999999999952e+00,1.865100429999999865e-01
1.947000000000000064e+00,1.873280770000000095e-01
1.947999999999999954e+00,1.881905819999999951e-01
1.949000000000000066e+00,1.890405699999999911e-01
1.949999999999999956e+00,1.899171040000000032e-01
1.951000000000000068e+00,1.907866820000000130e-01
1.951999999999999957e+00,1.916447910000000088e-01
1.953000000000000069e+00,1.925392579999999909e-01
1.953999999999999959e+00,1.934381830000000135e-01
1.955000000000000071e+00,1.943798260000000055e-01
1.955999999999999961e+00,1.953797969999999939e-01
1.957000000000000073e+00,1.963489330000000033e-01
1.957999999999999963e+00,1.973379349999999921e-01
1.959000000000000075e+00,1.983642919999999976e-01
1.959999999999999964e+00,1.993677070000000051e-01
1.961000000000000076e+00,2.003567739999999875e-01
1.961999999999999966e+00,2.013751569999999991e-01
1.963000000000000078e+00,2.024204490000000023e-01
1.963999999999999968e+00,2.034335240000000045e-01
1.965000000000000080e+00,2.044580059999999977e-01
1.965999999999999970e+00,2.054513119999999970e-01
1.967000000000000082e+00,2.063957819999999999e-01
1.967999999999999972e+00,2.073742719999999984e-01
1.969000000000000083e+00,2.083389810000000064e-01
1.969999999999999973e+00,2.093516729999999881e-01
1.971000000000000085e+00,2.103397059999999874e-01
1.971999999999999975e+00,2.113563210000000137e-01
1.973000000000000087e+00,2.123479380000000138e-01
1.973999999999999977e+00,2.133071539999999988e-01
1.975000000000000089e+00,2.143090059999999963e-01
1.975999999999999979e+00,2.153368579999999921e-01
1.977000000000000091e+00,2.163444439999999969e-01
1.977999999999999980e+00,2.173586439999999897e-01
1.979000000000000092e+00,2.183803990000000028e-01
1.979999999999999982e+00,2.194104139999999981e-01
1.981000000000000094e+00,2.204166069999999866e-01
1.981999999999999984e+00,2.214237149999999932e-01
1.983000000000000096e+00,2.224275029999999986e-01
1.983999999999999986e+00,2.234173610000000088e-01
1.985000000000000098e+00,2.243898769999999876e-01
1.985999999999999988e+00,2.253566100000000128e-01
1.987000000000000099e+00,2.263324760000000047e-01
1.987999999999999989e+00,2.272845280000000134e-01
1.989000000000000101e+00,2.282075279999999928e-01
1.989999999999999991e+00,2.291348800000000130e-01
1.991000000000000103e+00,2.300905940000000094e-01
1.991999999999999993e+00,2.309732029999999880e-01
1.993000000000000105e+00,2.318236439999999954e-01
1.993999999999999995e+00,2.326494520000000066e-01
1.995000000000000107e+00,2.334220730000000077e-01
1.995999999999999996e+00,2.341846700000000114e-01
1.997000000000000108e+00,2.349437980000000092e-01
1.997999999999999998e+00,2.356604109999999863e-01
1.999000000000000110e+00,2.363464459999999878e-01
2.000000000000000000e+00,2.370140540000000018e-01
2.000999999999999890e+00,2.376044290000000059e-01
2.001999999999999780e+00,2.381436710000000012e-01
2.003000000000000114e+00,2.386519480000000026e-01
2.004000000000000004e+00,2.390807410000000133e-01
2.004999999999999893e+00,2.395215920000000054e-01
2.005999999999999783e+00,2.399692870000000033e-01
2.007000000000000117e+00,2.403493280000000010e-01
2.008000000000000007e+00,2.407126079999999946e-01
2.008999999999999897e+00,2.410065299999999966e-01
2.009999999999999787e+00,2.412428349999999888e-01
2.011000000000000121e+00,2.414247330000000025e-01
2.012000000000000011e+00,2.415408810000000128e-01
2.012999999999999901e+00,2.415808610000000078e-01
2.013999999999999790e+00,2.416097130000000037e-01
2.015000000000000124e+00,2.416002180000000055e-01
2.016000000000000014e+00,2.415202589999999871e-01
2.016999999999999904e+00,2.414096390000000092e-01
2.017999999999999794e+00,2.412277620000000122e-01
2.019000000000000128e+00,2.409475699999999998e-01
2.020000000000000018e+00,2.406518780000000135e-01
2.020999999999999908e+00,2.403248910000000127e-01
2.021999999999999797e+00,2.399410680000000073e-01
2.023000000000000131e+00,2.395268080000000077e-01
2.024000000000000021e+00,2.390374110000000052e-01
2.024999999999999911e+00,2.384860490000000055e-01
2.025999999999999801e+00,2.378547470000000053e-01
2.027000000000000135e+00,2.372305020000000098e-01
2.028000000000000025e+00,2.365581140000000138e-01
2.028999999999999915e+00,2.358519759999999910e-01
2.029999999999999805e+00,2.351345980000000002e-01
2.031000000000000139e+00,2.343615420000000060e-01
2.032000000000000028e+00,2.335167280000000067e-01
2.032999999999999918e+00,2.326645619999999914e-01
2.033999999999999808e+00,2.317823519999999970e-01
2.035000000000000142e+00,2.308820580000000011e-01
2.036000000000000032e+00,2.299502900000000016e-01
2.036999999999999922e+00,2.290010779999999968e-01
2.037999999999999812e+00,2.280339570000000093e-01
2.039000000000000146e+00,2.270454369999999888e-01
2.040000000000000036e+00,2.260357649999999996e-01
2.040999999999999925e+00,2.249868690000000060e-01
2.041999999999999815e+00,2.239679800000000109e-01
2.043000000000000149e+00,2.229356899999999919e-01
2.044000000000000039e+00,2.219199259999999896e-01
2.044999999999999929e+00,2.209226079999999925e-01
2.045999999999999819e+00,2.199161040000000011e-01
2.047000000000000153e+00,2.188883209999999968e-01
2.048000000000000043e+00,2.179020939999999906e-01
2.048999999999999932e+00,2.169173130000000005e-01
2.049999999999999822e+00,2.159733729999999963e-01
2.051000000000000156e+00,2.150867039999999897e-01
2.052000000000000046e+00,2.141860050000000126e-01
2.052999999999999936e+00,2.132684489999999988e-01
2.053999999999999826e+00,2.124108690000000021e-01
2.055000000000000160e+00,2.115840930000000009e-01
2.056000000000000050e+00,2.107681959999999910e-01
2.056999999999999940e+00,2.099980690000000094e-01
2.057999999999999829e+00,2.092843090000000017e-01
2.059000000000000163e+00,2.085901739999999893e-01
2.060000000000000053e+00,2.079330209999999957e-01
2.060999999999999943e+00,2.072709660000000009e-01
2.061999999999999833e+00,2.066402950000000016e-01
2.063000000000000167e+00,2.060195969999999988e-01
2.064000000000000057e+00,2.053745419999999933e-01
2.064999999999999947e+00,2.047901430000000078e-01
2.065999999999999837e+00,2.042415360000000013e-01
2.067000000000000171e+00,2.037311499999999997e-01
2.068000000000000060e+00,2.032806689999999972e-01
2.068999999999999950e+00,2.028296400000000055e-01
2.069999999999999840e+00,2.023992749999999896e-01
2.071000000000000174e+00,2.020074870000000133e-01
2.072000000000000064e+00,2.016067569999999975e-01
2.072999999999999954e+00,2.011892939999999907e-01
2.073999999999999844e+00,2.008382410000000007e-01
2.075000000000000178e+00,2.005282489999999918e-01
2.076000000000000068e+00,2.002192720000000037e-01
2.076999999999999957e+00,1.999601049999999991e-01
2.077999999999999847e+00,1.996806070000000100e-01
2.079000000000000181e+00,1.993704920000000103e-01
2.080000000000000071e+00,1.991162549999999920e-01
2.080999999999999961e+00,1.989017130000000078e-01
2.081999999999999851e+00,1.986807869999999976e-01
2.083000000000000185e+00,1.984840119999999875e-01
2.084000000000000075e+00,1.982980719999999919e-01
2.084999999999999964e+00,1.981041849999999882e-01
2.085999999999999854e+00,1.979241469999999947e-01
2.087000000000000188e+00,1.977992339999999905e-01
2.088000000000000078e+00,1.977226619999999935e-01
2.088999999999999968e+00,1.976362909999999917e-01
2.089999999999999858e+00,1.975946849999999921e-01
2.091000000000000192e+00,1.975144440000000112e-01
2.092000000000000082e+00,1.974288620000000105e-01
2.092999999999999972e+00,1.973320990000000108e-01
