Wavelength (micron), Reflectance
5.789999999999999591e-01,2.294419999999999860e+01
5.799999999999999600e-01,2.280130000000000123e+01
5.809999999999999609e-01,2.300690000000000168e+01
5.819999999999999618e-01,2.290340000000000131e+01
5.829999999999999627e-01,2.299119999999999919e+01
5.839999999999999636e-01,2.316069999999999851e+01
5.849999999999999645e-01,2.340520000000000067e+01
5.859999999999999654e-01,2.335679999999999978e+01
5.869999999999999662e-01,2.337290000000000134e+01
5.879999999999999671e-01,2.325349999999999895e+01
5.889999999999999680e-01,2.349020000000000152e+01
5.899999999999999689e-01,2.363980000000000103e+01
5.909999999999999698e-01,2.367889999999999873e+01
5.919999999999999707e-01,2.393619999999999948e+01
5.929999999999999716e-01,2.394719999999999871e+01
5.939999999999999725e-01,2.398079999999999856e+01
5.949999999999999734e-01,2.397240000000000038e+01
5.959999999999999742e-01,2.389720000000000155e+01
5.969999999999999751e-01,2.402909999999999968e+01
5.979999999999999760e-01,2.413909999999999911e+01
5.989999999999999769e-01,2.412460000000000093e+01
5.999999999999999778e-01,2.417950000000000088e+01
6.009999999999999787e-01,2.422520000000000095e+01
6.019999999999999796e-01,2.442549999999999955e+01
6.029999999999999805e-01,2.439969999999999928e+01
6.039999999999999813e-01,2.439430000000000121e+01
6.049999999999999822e-01,2.444330000000000069e+01
6.059999999999999831e-01,2.435200000000000031e+01
6.069999999999999840e-01,2.433520000000000039e+01
6.079999999999999849e-01,2.458350000000000080e+01
6.089999999999999858e-01,2.473069999999999879e+01
6.099999999999999867e-01,2.482280000000000086e+01
6.109999999999999876e-01,2.495980000000000132e+01
6.119999999999999885e-01,2.505989999999999895e+01
6.129999999999999893e-01,2.497739999999999938e+01
6.139999999999999902e-01,2.508670000000000044e+01
6.149999999999999911e-01,2.513260000000000005e+01
6.159999999999999920e-01,2.514160000000000039e+01
6.169999999999999929e-01,2.527939999999999898e+01
6.179999999999999938e-01,2.527939999999999898e+01
6.189999999999999947e-01,2.540820000000000078e+01
6.199999999999999956e-01,2.541740000000000066e+01
6.209999999999999964e-01,2.531559999999999988e+01
6.219999999999999973e-01,2.561970000000000169e+01
6.229999999999999982e-01,2.561039999999999850e+01
6.239999999999999991e-01,2.564740000000000109e+01
6.250000000000000000e-01,2.570220000000000127e+01
6.260000000000000009e-01,2.579299999999999926e+01
6.270000000000000018e-01,2.587659999999999982e+01
6.280000000000000027e-01,2.592370000000000019e+01
