Wavelength (micron), Reflectance
1.9850000e+000, 6.2399483e-001
1.9950000e+000, 6.3002855e-001
2.0050001e+000, 6.3101327e-001
2.0150001e+000, 6.3302279e-001
2.0250001e+000, 6.3592273e-001
2.0350001e+000, 6.4164871e-001
2.0450001e+000, 6.4377671e-001
2.0550001e+000, 6.4595675e-001
2.0650001e+000, 6.4567536e-001
2.0750000e+000, 6.4792728e-001
2.0850000e+000, 6.4755082e-001
2.0950000e+000, 6.5250421e-001
2.1050000e+000, 6.5717345e-001
2.1150000e+000, 6.5514135e-001
2.1250000e+000, 6.5990722e-001
2.1350000e+000, 6.5940869e-001
2.1450000e+000, 6.5479630e-001
2.1550000e+000, 6.5528047e-001
2.1650000e+000, 6.5226269e-001
2.1750000e+000, 6.5370589e-001
2.1849999e+000, 6.4796585e-001
2.1949999e+000, 6.5252012e-001
2.2050002e+000, 6.4459085e-001
2.2150002e+000, 6.4916122e-001
2.2250001e+000, 6.4812493e-001
2.2350001e+000, 6.5087795e-001
2.2450001e+000, 6.5205920e-001
2.2550001e+000, 6.5480083e-001
2.2650001e+000, 6.5344107e-001
2.2750001e+000, 6.5392500e-001
2.2850001e+000, 6.5418094e-001
2.2950001e+000, 6.5612000e-001
2.3050001e+000, 6.5049595e-001
2.3150001e+000, 6.5098536e-001
2.3250000e+000, 6.5389156e-001
2.3350000e+000, 6.5411997e-001
2.3450000e+000, 6.5075147e-001
2.3550000e+000, 6.4529121e-001
2.3650000e+000, 6.5194255e-001
2.3750000e+000, 6.5253401e-001
2.3859999e+000, 6.4625001e-001
2.4000001e+000, 6.4526880e-001
2.4180000e+000, 6.4157504e-001
2.4400001e+000, 6.3372856e-001
2.4660001e+000, 6.2619829e-001
2.4960001e+000, 6.2212521e-001
2.5279999e+000, 6.1624736e-001
2.5599999e+000, 6.0680264e-001
2.5920000e+000, 6.0471940e-001
2.6239998e+000, 6.0168177e-001
2.6559999e+000, 5.7706976e-001
2.6879997e+000, 4.6442789e-001
2.7200000e+000, 2.8804028e-001
2.7520001e+000, 2.4226625e-001
2.7839999e+000, 2.2855622e-001
2.8160000e+000, 2.1882994e-001
2.8479998e+000, 1.9834980e-001
2.8799999e+000, 1.7989680e-001
2.9120002e+000, 1.6937353e-001
2.9440000e+000, 1.6884941e-001
2.9760001e+000, 1.5860134e-001
